frequency,date_int
0,20181108234500
0,20181109000000
0,20181109001500
0,20181109003000
0,20181109004500
0,20181109010000
0,20181109011500
0,20181109013000
0,20181109014500
0,20181109020000
0,20181109021500
0,20181109023000
0,20181109024500
0,20181109030000
0,20181109031500
0,20181109033000
0,20181109034500
0,20181109040000
0,20181109041500
0,20181109043000
0,20181109044500
0,20181109050000
0,20181109051500
0,20181109053000
0,20181109054500
0,20181109060000
0,20181109061500
0,20181109063000
0,20181109064500
0,20181109070000
0,20181109071500
0,20181109073000
0,20181109074500
0,20181109080000
0,20181109081500
0,20181109083000
0,20181109084500
4,20181109090000
0,20181109091500
4,20181109093000
0,20181109094500
0,20181109100000
4,20181109101500
0,20181109103000
0,20181109104500
12,20181109110000
8,20181109111500
4,20181109113000
12,20181109114500
12,20181109120000
8,20181109121500
14,20181109123000
6,20181109124500
14,20181109130000
22,20181109131500
8,20181109133000
10,20181109134500
4,20181109140000
6,20181109141500
4,20181109143000
18,20181109144500
8,20181109150000
8,20181109151500
4,20181109153000
20,20181109154500
8,20181109160000
18,20181109161500
16,20181109163000
10,20181109164500
8,20181109170000
18,20181109171500
0,20181109173000
12,20181109174500
0,20181109180000
2,20181109181500
4,20181109183000
0,20181109184500
0,20181109190000
0,20181109191500
0,20181109193000
0,20181109194500
0,20181109200000
0,20181109201500
0,20181109203000
0,20181109204500
0,20181109210000
0,20181109211500
0,20181109213000
0,20181109214500
0,20181109220000
0,20181109221500
0,20181109223000
0,20181109224500
0,20181109230000
0,20181109231500
0,20181109233000
0,20181109234500
0,20181110000000
0,20181110001500
0,20181110003000
0,20181110004500
0,20181110010000
0,20181110011500
0,20181110013000
0,20181110014500
0,20181110020000
0,20181110021500
0,20181110023000
0,20181110024500
0,20181110030000
0,20181110031500
0,20181110033000
0,20181110034500
0,20181110040000
0,20181110041500
0,20181110043000
0,20181110044500
0,20181110050000
0,20181110051500
0,20181110053000
0,20181110054500
0,20181110060000
0,20181110061500
0,20181110063000
0,20181110064500
0,20181110070000
0,20181110071500
0,20181110073000
0,20181110074500
0,20181110080000
0,20181110081500
0,20181110083000
0,20181110084500
0,20181110090000
6,20181110091500
8,20181110093000
4,20181110094500
20,20181110100000
12,20181110101500
10,20181110103000
10,20181110104500
22,20181110110000
16,20181110111500
16,20181110113000
42,20181110114500
22,20181110120000
20,20181110121500
36,20181110123000
42,20181110124500
30,20181110130000
8,20181110131500
20,20181110133000
10,20181110134500
36,20181110140000
16,20181110141500
12,20181110143000
38,20181110144500
16,20181110150000
26,20181110151500
32,20181110153000
20,20181110154500
16,20181110160000
8,20181110161500
8,20181110163000
34,20181110164500
2,20181110170000
20,20181110171500
12,20181110173000
8,20181110174500
0,20181110180000
6,20181110181500
4,20181110183000
0,20181110184500
0,20181110190000
0,20181110191500
0,20181110193000
0,20181110194500
0,20181110200000
0,20181110201500
0,20181110203000
0,20181110204500
0,20181110210000
0,20181110211500
0,20181110213000
0,20181110214500
0,20181110220000
0,20181110221500
0,20181110223000
0,20181110224500
0,20181110230000
0,20181110231500
0,20181110233000
0,20181110234500
0,20181111000000
0,20181111001500
0,20181111003000
0,20181111004500
0,20181111010000
0,20181111011500
0,20181111013000
0,20181111014500
0,20181111020000
0,20181111021500
0,20181111023000
0,20181111024500
0,20181111030000
0,20181111031500
0,20181111033000
0,20181111034500
0,20181111040000
0,20181111041500
0,20181111043000
0,20181111044500
0,20181111050000
0,20181111051500
0,20181111053000
0,20181111054500
0,20181111060000
0,20181111061500
0,20181111063000
0,20181111064500
0,20181111070000
0,20181111071500
0,20181111073000
0,20181111074500
0,20181111080000
0,20181111081500
0,20181111083000
0,20181111084500
0,20181111090000
0,20181111091500
0,20181111093000
6,20181111094500
6,20181111100000
10,20181111101500
4,20181111103000
20,20181111104500
4,20181111110000
10,20181111111500
22,20181111113000
8,20181111114500
30,20181111120000
20,20181111121500
20,20181111123000
18,20181111124500
20,20181111130000
24,20181111131500
8,20181111133000
4,20181111134500
10,20181111140000
14,20181111141500
14,20181111143000
10,20181111144500
22,20181111150000
8,20181111151500
12,20181111153000
4,20181111154500
12,20181111160000
0,20181111161500
6,20181111163000
8,20181111164500
6,20181111170000
6,20181111171500
0,20181111173000
2,20181111174500
0,20181111180000
0,20181111181500
0,20181111183000
0,20181111184500
0,20181111190000
0,20181111191500
0,20181111193000
0,20181111194500
0,20181111200000
0,20181111201500
0,20181111203000
0,20181111204500
0,20181111210000
0,20181111211500
0,20181111213000
0,20181111214500
0,20181111220000
0,20181111221500
0,20181111223000
0,20181111224500
0,20181111230000
0,20181111231500
0,20181111233000
0,20181111234500
0,20181112000000
0,20181112001500
0,20181112003000
0,20181112004500
0,20181112010000
0,20181112011500
0,20181112013000
0,20181112014500
0,20181112020000
0,20181112021500
0,20181112023000
0,20181112024500
0,20181112030000
0,20181112031500
0,20181112033000
0,20181112034500
0,20181112040000
0,20181112041500
0,20181112043000
0,20181112044500
0,20181112050000
0,20181112051500
0,20181112053000
0,20181112054500
0,20181112060000
0,20181112061500
0,20181112063000
0,20181112064500
0,20181112070000
0,20181112071500
0,20181112073000
0,20181112074500
0,20181112080000
0,20181112081500
0,20181112083000
0,20181112084500
0,20181112090000
0,20181112091500
0,20181112093000
0,20181112094500
0,20181112100000
0,20181112101500
0,20181112103000
0,20181112104500
0,20181112110000
0,20181112111500
0,20181112113000
0,20181112114500
0,20181112120000
0,20181112121500
0,20181112123000
0,20181112124500
0,20181112130000
0,20181112131500
0,20181112133000
0,20181112134500
0,20181112140000
0,20181112141500
0,20181112143000
0,20181112144500
0,20181112150000
0,20181112151500
0,20181112153000
0,20181112154500
0,20181112160000
0,20181112161500
0,20181112163000
0,20181112164500
0,20181112170000
0,20181112171500
0,20181112173000
0,20181112174500
0,20181112180000
0,20181112181500
0,20181112183000
0,20181112184500
0,20181112190000
0,20181112191500
0,20181112193000
0,20181112194500
0,20181112200000
0,20181112201500
0,20181112203000
0,20181112204500
0,20181112210000
0,20181112211500
0,20181112213000
0,20181112214500
0,20181112220000
0,20181112221500
0,20181112223000
0,20181112224500
0,20181112230000
0,20181112231500
0,20181112233000
0,20181112234500
0,20181113000000
0,20181113001500
0,20181113003000
0,20181113004500
0,20181113010000
0,20181113011500
0,20181113013000
0,20181113014500
0,20181113020000
0,20181113021500
0,20181113023000
0,20181113024500
0,20181113030000
0,20181113031500
0,20181113033000
0,20181113034500
0,20181113040000
0,20181113041500
0,20181113043000
0,20181113044500
0,20181113050000
0,20181113051500
0,20181113053000
0,20181113054500
0,20181113060000
0,20181113061500
0,20181113063000
0,20181113064500
0,20181113070000
0,20181113071500
0,20181113073000
0,20181113074500
0,20181113080000
0,20181113081500
4,20181113083000
0,20181113084500
0,20181113090000
2,20181113091500
4,20181113093000
6,20181113094500
4,20181113100000
0,20181113101500
12,20181113103000
0,20181113104500
12,20181113110000
10,20181113111500
4,20181113113000
16,20181113114500
12,20181113120000
16,20181113121500
12,20181113123000
14,20181113124500
8,20181113130000
4,20181113131500
4,20181113133000
8,20181113134500
0,20181113140000
12,20181113141500
0,20181113143000
0,20181113144500
8,20181113150000
8,20181113151500
0,20181113153000
6,20181113154500
12,20181113160000
0,20181113161500
4,20181113163000
0,20181113164500
0,20181113170000
0,20181113171500
4,20181113173000
0,20181113174500
4,20181113180000
4,20181113181500
0,20181113183000
0,20181113184500
0,20181113190000
0,20181113191500
0,20181113193000
0,20181113194500
0,20181113200000
0,20181113201500
0,20181113203000
0,20181113204500
0,20181113210000
0,20181113211500
0,20181113213000
0,20181113214500
0,20181113220000
0,20181113221500
0,20181113223000
0,20181113224500
0,20181113230000
0,20181113231500
0,20181113233000
0,20181113234500
0,20181114000000
0,20181114001500
0,20181114003000
0,20181114004500
0,20181114010000
0,20181114011500
0,20181114013000
0,20181114014500
0,20181114020000
0,20181114021500
0,20181114023000
0,20181114024500
0,20181114030000
0,20181114031500
0,20181114033000
0,20181114034500
0,20181114040000
0,20181114041500
0,20181114043000
0,20181114044500
0,20181114050000
0,20181114051500
0,20181114053000
0,20181114054500
0,20181114060000
0,20181114061500
0,20181114063000
0,20181114064500
0,20181114070000
0,20181114071500
0,20181114073000
0,20181114074500
0,20181114080000
0,20181114081500
0,20181114083000
0,20181114084500
0,20181114090000
0,20181114091500
4,20181114093000
0,20181114094500
0,20181114100000
8,20181114101500
8,20181114103000
12,20181114104500
8,20181114110000
8,20181114111500
4,20181114113000
0,20181114114500
6,20181114120000
0,20181114121500
4,20181114123000
0,20181114124500
4,20181114130000
0,20181114131500
0,20181114133000
4,20181114134500
0,20181114140000
0,20181114141500
4,20181114143000
12,20181114144500
4,20181114150000
10,20181114151500
8,20181114153000
6,20181114154500
8,20181114160000
16,20181114161500
6,20181114163000
0,20181114164500
0,20181114170000
0,20181114171500
4,20181114173000
0,20181114174500
4,20181114180000
0,20181114181500
0,20181114183000
0,20181114184500
0,20181114190000
0,20181114191500
0,20181114193000
0,20181114194500
0,20181114200000
0,20181114201500
0,20181114203000
0,20181114204500
0,20181114210000
0,20181114211500
0,20181114213000
0,20181114214500
0,20181114220000
0,20181114221500
0,20181114223000
0,20181114224500
0,20181114230000
0,20181114231500
0,20181114233000
0,20181114234500
0,20181115000000
0,20181115001500
0,20181115003000
0,20181115004500
0,20181115010000
0,20181115011500
0,20181115013000
0,20181115014500
0,20181115020000
0,20181115021500
0,20181115023000
0,20181115024500
0,20181115030000
0,20181115031500
0,20181115033000
0,20181115034500
0,20181115040000
0,20181115041500
0,20181115043000
0,20181115044500
0,20181115050000
0,20181115051500
0,20181115053000
0,20181115054500
0,20181115060000
0,20181115061500
0,20181115063000
0,20181115064500
0,20181115070000
0,20181115071500
0,20181115073000
0,20181115074500
0,20181115080000
0,20181115081500
0,20181115083000
4,20181115084500
4,20181115090000
4,20181115091500
0,20181115093000
0,20181115094500
0,20181115100000
0,20181115101500
12,20181115103000
2,20181115104500
10,20181115110000
0,20181115111500
4,20181115113000
8,20181115114500
2,20181115120000
10,20181115121500
0,20181115123000
14,20181115124500
8,20181115130000
8,20181115131500
6,20181115133000
12,20181115134500
10,20181115140000
10,20181115141500
0,20181115143000
0,20181115144500
0,20181115150000
6,20181115151500
28,20181115153000
16,20181115154500
12,20181115160000
2,20181115161500
10,20181115163000
4,20181115164500
8,20181115170000
4,20181115171500
2,20181115173000
0,20181115174500
2,20181115180000
0,20181115181500
0,20181115183000
0,20181115184500
0,20181115190000
0,20181115191500
0,20181115193000
0,20181115194500
0,20181115200000
0,20181115201500
0,20181115203000
0,20181115204500
0,20181115210000
0,20181115211500
0,20181115213000
0,20181115214500
0,20181115220000
0,20181115221500
0,20181115223000
0,20181115224500
0,20181115230000
0,20181115231500
0,20181115233000
0,20181115234500
0,20181116000000
0,20181116001500
0,20181116003000
0,20181116004500
0,20181116010000
0,20181116011500
0,20181116013000
0,20181116014500
0,20181116020000
0,20181116021500
0,20181116023000
0,20181116024500
0,20181116030000
0,20181116031500
0,20181116033000
0,20181116034500
0,20181116040000
0,20181116041500
0,20181116043000
0,20181116044500
0,20181116050000
0,20181116051500
0,20181116053000
0,20181116054500
0,20181116060000
0,20181116061500
0,20181116063000
0,20181116064500
0,20181116070000
0,20181116071500
0,20181116073000
0,20181116074500
0,20181116080000
0,20181116081500
0,20181116083000
0,20181116084500
2,20181116090000
8,20181116091500
4,20181116093000
0,20181116094500
2,20181116100000
12,20181116101500
4,20181116103000
4,20181116104500
10,20181116110000
10,20181116111500
20,20181116113000
18,20181116114500
14,20181116120000
12,20181116121500
0,20181116123000
10,20181116124500
8,20181116130000
10,20181116131500
0,20181116133000
14,20181116134500
10,20181116140000
30,20181116141500
16,20181116143000
10,20181116144500
16,20181116150000
14,20181116151500
12,20181116153000
18,20181116154500
12,20181116160000
6,20181116161500
4,20181116163000
6,20181116164500
20,20181116170000
4,20181116171500
8,20181116173000
8,20181116174500
0,20181116180000
0,20181116181500
4,20181116183000
0,20181116184500
0,20181116190000
0,20181116191500
0,20181116193000
0,20181116194500
0,20181116200000
0,20181116201500
0,20181116203000
0,20181116204500
0,20181116210000
0,20181116211500
0,20181116213000
0,20181116214500
0,20181116220000
0,20181116221500
0,20181116223000
0,20181116224500
0,20181116230000
0,20181116231500
0,20181116233000
0,20181116234500
0,20181117000000
0,20181117001500
0,20181117003000
0,20181117004500
0,20181117010000
0,20181117011500
0,20181117013000
0,20181117014500
0,20181117020000
0,20181117021500
0,20181117023000
0,20181117024500
0,20181117030000
0,20181117031500
0,20181117033000
0,20181117034500
0,20181117040000
0,20181117041500
0,20181117043000
0,20181117044500
0,20181117050000
0,20181117051500
0,20181117053000
0,20181117054500
0,20181117060000
0,20181117061500
0,20181117063000
0,20181117064500
0,20181117070000
0,20181117071500
0,20181117073000
0,20181117074500
0,20181117080000
0,20181117081500
0,20181117083000
0,20181117084500
4,20181117090000
2,20181117091500
0,20181117093000
8,20181117094500
16,20181117100000
4,20181117101500
22,20181117103000
24,20181117104500
12,20181117110000
22,20181117111500
24,20181117113000
4,20181117114500
8,20181117120000
12,20181117121500
10,20181117123000
8,20181117124500
18,20181117130000
4,20181117131500
10,20181117133000
4,20181117134500
22,20181117140000
16,20181117141500
26,20181117143000
8,20181117144500
8,20181117150000
8,20181117151500
28,20181117153000
10,20181117154500
22,20181117160000
16,20181117161500
6,20181117163000
4,20181117164500
8,20181117170000
10,20181117171500
6,20181117173000
4,20181117174500
4,20181117180000
4,20181117181500
4,20181117183000
0,20181117184500
0,20181117190000
0,20181117191500
0,20181117193000
0,20181117194500
0,20181117200000
0,20181117201500
0,20181117203000
0,20181117204500
0,20181117210000
0,20181117211500
0,20181117213000
0,20181117214500
0,20181117220000
0,20181117221500
0,20181117223000
0,20181117224500
0,20181117230000
0,20181117231500
0,20181117233000
0,20181117234500
0,20181118000000
0,20181118001500
0,20181118003000
0,20181118004500
0,20181118010000
0,20181118011500
0,20181118013000
0,20181118014500
0,20181118020000
0,20181118021500
0,20181118023000
0,20181118024500
0,20181118030000
0,20181118031500
0,20181118033000
0,20181118034500
0,20181118040000
0,20181118041500
0,20181118043000
0,20181118044500
0,20181118050000
0,20181118051500
0,20181118053000
0,20181118054500
0,20181118060000
0,20181118061500
0,20181118063000
0,20181118064500
0,20181118070000
0,20181118071500
0,20181118073000
0,20181118074500
0,20181118080000
0,20181118081500
0,20181118083000
0,20181118084500
4,20181118090000
10,20181118091500
6,20181118093000
16,20181118094500
4,20181118100000
6,20181118101500
4,20181118103000
14,20181118104500
4,20181118110000
0,20181118111500
0,20181118113000
20,20181118114500
14,20181118120000
10,20181118121500
12,20181118123000
8,20181118124500
0,20181118130000
8,20181118131500
8,20181118133000
0,20181118134500
4,20181118140000
4,20181118141500
6,20181118143000
4,20181118144500
10,20181118150000
18,20181118151500
12,20181118153000
18,20181118154500
8,20181118160000
8,20181118161500
16,20181118163000
12,20181118164500
6,20181118170000
4,20181118171500
4,20181118173000
8,20181118174500
0,20181118180000
8,20181118181500
4,20181118183000
0,20181118184500
0,20181118190000
0,20181118191500
0,20181118193000
0,20181118194500
0,20181118200000
0,20181118201500
0,20181118203000
0,20181118204500
0,20181118210000
0,20181118211500
0,20181118213000
0,20181118214500
0,20181118220000
0,20181118221500
0,20181118223000
0,20181118224500
0,20181118230000
0,20181118231500
0,20181118233000
0,20181118234500
0,20181119000000
0,20181119001500
0,20181119003000
0,20181119004500
0,20181119010000
0,20181119011500
0,20181119013000
0,20181119014500
0,20181119020000
0,20181119021500
0,20181119023000
0,20181119024500
0,20181119030000
0,20181119031500
0,20181119033000
0,20181119034500
0,20181119040000
0,20181119041500
0,20181119043000
0,20181119044500
0,20181119050000
0,20181119051500
0,20181119053000
0,20181119054500
0,20181119060000
0,20181119061500
0,20181119063000
0,20181119064500
0,20181119070000
0,20181119071500
0,20181119073000
0,20181119074500
0,20181119080000
0,20181119081500
0,20181119083000
0,20181119084500
0,20181119090000
0,20181119091500
0,20181119093000
0,20181119094500
0,20181119100000
0,20181119101500
0,20181119103000
0,20181119104500
0,20181119110000
0,20181119111500
0,20181119113000
0,20181119114500
0,20181119120000
0,20181119121500
0,20181119123000
0,20181119124500
0,20181119130000
0,20181119131500
0,20181119133000
0,20181119134500
0,20181119140000
0,20181119141500
0,20181119143000
0,20181119144500
0,20181119150000
0,20181119151500
0,20181119153000
0,20181119154500
0,20181119160000
0,20181119161500
0,20181119163000
0,20181119164500
0,20181119170000
0,20181119171500
0,20181119173000
0,20181119174500
0,20181119180000
0,20181119181500
0,20181119183000
0,20181119184500
0,20181119190000
0,20181119191500
0,20181119193000
0,20181119194500
0,20181119200000
0,20181119201500
0,20181119203000
0,20181119204500
0,20181119210000
0,20181119211500
0,20181119213000
0,20181119214500
0,20181119220000
0,20181119221500
0,20181119223000
0,20181119224500
0,20181119230000
0,20181119231500
0,20181119233000
0,20181119234500
0,20181120000000
0,20181120001500
0,20181120003000
0,20181120004500
0,20181120010000
0,20181120011500
0,20181120013000
0,20181120014500
0,20181120020000
0,20181120021500
0,20181120023000
0,20181120024500
0,20181120030000
0,20181120031500
0,20181120033000
0,20181120034500
0,20181120040000
0,20181120041500
0,20181120043000
0,20181120044500
0,20181120050000
0,20181120051500
0,20181120053000
0,20181120054500
0,20181120060000
0,20181120061500
0,20181120063000
0,20181120064500
0,20181120070000
0,20181120071500
0,20181120073000
0,20181120074500
0,20181120080000
0,20181120081500
0,20181120083000
0,20181120084500
0,20181120090000
0,20181120091500
4,20181120093000
0,20181120094500
8,20181120100000
8,20181120101500
8,20181120103000
6,20181120104500
30,20181120110000
2,20181120111500
12,20181120113000
14,20181120114500
18,20181120120000
10,20181120121500
14,20181120123000
4,20181120124500
6,20181120130000
8,20181120131500
4,20181120133000
12,20181120134500
0,20181120140000
4,20181120141500
0,20181120143000
0,20181120144500
4,20181120150000
4,20181120151500
2,20181120153000
10,20181120154500
0,20181120160000
0,20181120161500
0,20181120163000
4,20181120164500
0,20181120170000
0,20181120171500
4,20181120173000
0,20181120174500
0,20181120180000
0,20181120181500
0,20181120183000
0,20181120184500
0,20181120190000
0,20181120191500
0,20181120193000
0,20181120194500
0,20181120200000
0,20181120201500
0,20181120203000
0,20181120204500
0,20181120210000
0,20181120211500
0,20181120213000
0,20181120214500
0,20181120220000
0,20181120221500
0,20181120223000
0,20181120224500
0,20181120230000
0,20181120231500
0,20181120233000
0,20181120234500
0,20181121000000
0,20181121001500
0,20181121003000
0,20181121004500
0,20181121010000
0,20181121011500
0,20181121013000
0,20181121014500
0,20181121020000
0,20181121021500
0,20181121023000
0,20181121024500
0,20181121030000
0,20181121031500
0,20181121033000
0,20181121034500
0,20181121040000
0,20181121041500
0,20181121043000
0,20181121044500
0,20181121050000
0,20181121051500
0,20181121053000
0,20181121054500
0,20181121060000
0,20181121061500
0,20181121063000
0,20181121064500
0,20181121070000
0,20181121071500
0,20181121073000
0,20181121074500
0,20181121080000
0,20181121081500
0,20181121083000
0,20181121084500
0,20181121090000
0,20181121091500
0,20181121093000
6,20181121094500
0,20181121100000
0,20181121101500
0,20181121103000
4,20181121104500
6,20181121110000
4,20181121111500
2,20181121113000
10,20181121114500
2,20181121120000
12,20181121121500
4,20181121123000
4,20181121124500
8,20181121130000
4,20181121131500
0,20181121133000
4,20181121134500
6,20181121140000
14,20181121141500
6,20181121143000
0,20181121144500
0,20181121150000
4,20181121151500
2,20181121153000
0,20181121154500
4,20181121160000
4,20181121161500
0,20181121163000
0,20181121164500
4,20181121170000
0,20181121171500
4,20181121173000
0,20181121174500
0,20181121180000
0,20181121181500
0,20181121183000
0,20181121184500
0,20181121190000
0,20181121191500
0,20181121193000
0,20181121194500
0,20181121200000
0,20181121201500
0,20181121203000
0,20181121204500
0,20181121210000
0,20181121211500
0,20181121213000
0,20181121214500
0,20181121220000
0,20181121221500
0,20181121223000
0,20181121224500
0,20181121230000
0,20181121231500
0,20181121233000
0,20181121234500
0,20181122000000
0,20181122001500
0,20181122003000
0,20181122004500
0,20181122010000
0,20181122011500
0,20181122013000
0,20181122014500
0,20181122020000
0,20181122021500
0,20181122023000
0,20181122024500
0,20181122030000
0,20181122031500
0,20181122033000
0,20181122034500
0,20181122040000
0,20181122041500
0,20181122043000
0,20181122044500
0,20181122050000
0,20181122051500
0,20181122053000
0,20181122054500
0,20181122060000
0,20181122061500
0,20181122063000
0,20181122064500
0,20181122070000
0,20181122071500
0,20181122073000
0,20181122074500
0,20181122080000
0,20181122081500
0,20181122083000
0,20181122084500
0,20181122090000
0,20181122091500
0,20181122093000
0,20181122094500
0,20181122100000
0,20181122101500
0,20181122103000
0,20181122104500
4,20181122110000
4,20181122111500
6,20181122113000
8,20181122114500
2,20181122120000
20,20181122121500
16,20181122123000
0,20181122124500
10,20181122130000
0,20181122131500
0,20181122133000
4,20181122134500
18,20181122140000
10,20181122141500
8,20181122143000
4,20181122144500
8,20181122150000
4,20181122151500
4,20181122153000
0,20181122154500
6,20181122160000
4,20181122161500
0,20181122163000
0,20181122164500
4,20181122170000
4,20181122171500
0,20181122173000
0,20181122174500
0,20181122180000
0,20181122181500
0,20181122183000
0,20181122184500
0,20181122190000
0,20181122191500
0,20181122193000
0,20181122194500
0,20181122200000
0,20181122201500
0,20181122203000
0,20181122204500
0,20181122210000
0,20181122211500
0,20181122213000
0,20181122214500
0,20181122220000
0,20181122221500
0,20181122223000
0,20181122224500
0,20181122230000
0,20181122231500
0,20181122233000
0,20181122234500
0,20181123000000
0,20181123001500
0,20181123003000
0,20181123004500
0,20181123010000
0,20181123011500
0,20181123013000
0,20181123014500
0,20181123020000
0,20181123021500
0,20181123023000
0,20181123024500
0,20181123030000
0,20181123031500
0,20181123033000
0,20181123034500
0,20181123040000
0,20181123041500
0,20181123043000
0,20181123044500
0,20181123050000
0,20181123051500
0,20181123053000
0,20181123054500
0,20181123060000
0,20181123061500
0,20181123063000
0,20181123064500
0,20181123070000
0,20181123071500
0,20181123073000
0,20181123074500
0,20181123080000
0,20181123081500
0,20181123083000
0,20181123084500
0,20181123090000
0,20181123091500
4,20181123093000
0,20181123094500
4,20181123100000
8,20181123101500
12,20181123103000
0,20181123104500
18,20181123110000
4,20181123111500
0,20181123113000
8,20181123114500
8,20181123120000
0,20181123121500
0,20181123123000
4,20181123124500
14,20181123130000
6,20181123131500
8,20181123133000
0,20181123134500
2,20181123140000
12,20181123141500
20,20181123143000
8,20181123144500
6,20181123150000
0,20181123151500
2,20181123153000
8,20181123154500
6,20181123160000
16,20181123161500
8,20181123163000
22,20181123164500
12,20181123170000
4,20181123171500
4,20181123173000
4,20181123174500
4,20181123180000
0,20181123181500
4,20181123183000
0,20181123184500
0,20181123190000
0,20181123191500
0,20181123193000
0,20181123194500
0,20181123200000
0,20181123201500
0,20181123203000
0,20181123204500
0,20181123210000
0,20181123211500
0,20181123213000
0,20181123214500
0,20181123220000
0,20181123221500
0,20181123223000
0,20181123224500
0,20181123230000
0,20181123231500
0,20181123233000
0,20181123234500
0,20181124000000
0,20181124001500
0,20181124003000
0,20181124004500
0,20181124010000
0,20181124011500
0,20181124013000
0,20181124014500
0,20181124020000
0,20181124021500
0,20181124023000
0,20181124024500
0,20181124030000
0,20181124031500
0,20181124033000
0,20181124034500
0,20181124040000
0,20181124041500
0,20181124043000
0,20181124044500
0,20181124050000
0,20181124051500
0,20181124053000
0,20181124054500
0,20181124060000
0,20181124061500
0,20181124063000
0,20181124064500
0,20181124070000
0,20181124071500
0,20181124073000
0,20181124074500
0,20181124080000
0,20181124081500
4,20181124083000
0,20181124084500
0,20181124090000
2,20181124091500
8,20181124093000
10,20181124094500
0,20181124100000
0,20181124101500
0,20181124103000
4,20181124104500
8,20181124110000
12,20181124111500
26,20181124113000
36,20181124114500
24,20181124120000
24,20181124121500
10,20181124123000
14,20181124124500
6,20181124130000
18,20181124131500
4,20181124133000
6,20181124134500
30,20181124140000
12,20181124141500
18,20181124143000
14,20181124144500
4,20181124150000
8,20181124151500
12,20181124153000
8,20181124154500
0,20181124160000
8,20181124161500
18,20181124163000
32,20181124164500
12,20181124170000
2,20181124171500
20,20181124173000
0,20181124174500
0,20181124180000
8,20181124181500
0,20181124183000
0,20181124184500
0,20181124190000
0,20181124191500
0,20181124193000
0,20181124194500
0,20181124200000
0,20181124201500
0,20181124203000
0,20181124204500
0,20181124210000
0,20181124211500
0,20181124213000
0,20181124214500
0,20181124220000
0,20181124221500
0,20181124223000
0,20181124224500
0,20181124230000
0,20181124231500
0,20181124233000
0,20181124234500
0,20181125000000
0,20181125001500
0,20181125003000
0,20181125004500
0,20181125010000
0,20181125011500
0,20181125013000
0,20181125014500
0,20181125020000
0,20181125021500
0,20181125023000
0,20181125024500
0,20181125030000
0,20181125031500
0,20181125033000
0,20181125034500
0,20181125040000
0,20181125041500
0,20181125043000
0,20181125044500
0,20181125050000
0,20181125051500
0,20181125053000
0,20181125054500
0,20181125060000
0,20181125061500
0,20181125063000
0,20181125064500
0,20181125070000
0,20181125071500
0,20181125073000
0,20181125074500
0,20181125080000
0,20181125081500
0,20181125083000
4,20181125084500
0,20181125090000
0,20181125091500
0,20181125093000
4,20181125094500
6,20181125100000
2,20181125101500
4,20181125103000
0,20181125104500
14,20181125110000
10,20181125111500
14,20181125113000
16,20181125114500
28,20181125120000
12,20181125121500
34,20181125123000
24,20181125124500
8,20181125130000
26,20181125131500
8,20181125133000
10,20181125134500
0,20181125140000
2,20181125141500
14,20181125143000
6,20181125144500
20,20181125150000
6,20181125151500
8,20181125153000
4,20181125154500
4,20181125160000
0,20181125161500
2,20181125163000
0,20181125164500
0,20181125170000
0,20181125171500
4,20181125173000
4,20181125174500
0,20181125180000
4,20181125181500
0,20181125183000
0,20181125184500
0,20181125190000
0,20181125191500
0,20181125193000
0,20181125194500
0,20181125200000
0,20181125201500
0,20181125203000
0,20181125204500
0,20181125210000
0,20181125211500
0,20181125213000
0,20181125214500
0,20181125220000
0,20181125221500
0,20181125223000
0,20181125224500
0,20181125230000
0,20181125231500
0,20181125233000
0,20181125234500
0,20181126000000
0,20181126001500
0,20181126003000
0,20181126004500
0,20181126010000
0,20181126011500
0,20181126013000
0,20181126014500
0,20181126020000
0,20181126021500
0,20181126023000
0,20181126024500
0,20181126030000
0,20181126031500
0,20181126033000
0,20181126034500
0,20181126040000
0,20181126041500
0,20181126043000
0,20181126044500
0,20181126050000
0,20181126051500
0,20181126053000
0,20181126054500
0,20181126060000
0,20181126061500
0,20181126063000
0,20181126064500
0,20181126070000
0,20181126071500
0,20181126073000
0,20181126074500
0,20181126080000
0,20181126081500
0,20181126083000
0,20181126084500
0,20181126090000
0,20181126091500
0,20181126093000
0,20181126094500
0,20181126100000
0,20181126101500
0,20181126103000
0,20181126104500
0,20181126110000
0,20181126111500
0,20181126113000
0,20181126114500
0,20181126120000
0,20181126121500
0,20181126123000
0,20181126124500
0,20181126130000
0,20181126131500
0,20181126133000
4,20181126134500
8,20181126140000
4,20181126141500
6,20181126143000
6,20181126144500
12,20181126150000
0,20181126151500
8,20181126153000
4,20181126154500
4,20181126160000
0,20181126161500
4,20181126163000
2,20181126164500
4,20181126170000
0,20181126171500
0,20181126173000
6,20181126174500
0,20181126180000
4,20181126181500
4,20181126183000
0,20181126184500
0,20181126190000
0,20181126191500
0,20181126193000
0,20181126194500
0,20181126200000
0,20181126201500
0,20181126203000
0,20181126204500
0,20181126210000
0,20181126211500
0,20181126213000
0,20181126214500
0,20181126220000
0,20181126221500
0,20181126223000
0,20181126224500
0,20181126230000
0,20181126231500
0,20181126233000
0,20181126234500
0,20181127000000
0,20181127001500
0,20181127003000
0,20181127004500
0,20181127010000
0,20181127011500
0,20181127013000
0,20181127014500
0,20181127020000
0,20181127021500
0,20181127023000
0,20181127024500
0,20181127030000
0,20181127031500
0,20181127033000
0,20181127034500
0,20181127040000
0,20181127041500
0,20181127043000
0,20181127044500
